
S&P 500 INDEX,Last: 4604.3701,Change:  18.7801
Date: 9 декабря 2023 г. в 13:49 GMT-5,Bid: 4579.7998,Ask: 4623.75,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 15 2023,SPXW231215C04975000,0.2,0,0.05,0.1,0,0.1991,0.0022,0.0001,1172,4975.00,SPXW231215P04975000,368.54,-18.01,365.3,371.3,9,0.201,-0.9978,0,1
Fri Dec 15 2023,SPX231215C04980000,0,0,0.05,0.1,0,0.1929,0.0022,0.0001,0,4980.00,SPX231215P04980000,0,0,369.3,377.7,0,0.2394,-0.9978,0,0
Fri Dec 15 2023,SPXW231215C04980000,0,0,0.05,0.1,0,0.2014,0.0021,0,0,4980.00,SPXW231215P04980000,0,0,370.4,376.3,0,0.2043,-0.9979,0,0
Fri Dec 15 2023,SPX231215C04990000,0,0,0.05,0.1,0,0.1974,0.0021,0,0,4990.00,SPX231215P04990000,0,0,379.3,387.9,0,0.2734,-0.998,0,0
Fri Dec 15 2023,SPXW231215C04990000,0.07,-0.055,0.05,0.1,38,0.2007,0.002,0,0,4990.00,SPXW231215P04990000,0,0,380.4,386.3,0,0.2181,-0.998,0,0
Fri Dec 15 2023,SPX231215C05000000,0.1,0.025,0.05,0.1,367,0.2019,0.002,0,176931,5000.00,SPX231215P05000000,394.34,-16.66,389.2,398.4,180,0.2516,-0.9981,0,142067
Fri Dec 15 2023,SPXW231215C05000000,0.1,-0.025,0.05,0.1,10,0.2053,0.0018,0,4253,5000.00,SPXW231215P05000000,393.46,-17.94,390.4,396.4,6,0.2243,-0.9981,0,97
Fri Dec 15 2023,SPX231215C05010000,0.1,0,0,0.1,0,0.2065,0.0019,0,126,5010.00,SPX231215P05010000,0,0,399.5,407.8,0,0.2541,-0.9982,0,0
Fri Dec 15 2023,SPXW231215C05010000,0.12,0,0,0.1,0,0.2025,0.0017,0,12,5010.00,SPXW231215P05010000,0,0,400.6,406.4,0,0.215,-0.9982,0,0
Fri Dec 15 2023,SPX231215C05020000,0,0,0,0.1,0,0.211,0.0018,0,0,5020.00,SPX231215P05020000,0,0,409.2,417.7,0,0.3277,-0.9983,0,0
Fri Dec 15 2023,SPXW231215C05020000,0,0,0,0.1,0,0.2069,0.0016,0,0,5020.00,SPXW231215P05020000,0,0,410.4,416.3,0,0.2218,-0.9983,0,0
Fri Dec 15 2023,SPX231215C05025000,0.1,0,0,0.1,0,0.2132,0.0017,0,3491,5025.00,SPX231215P05025000,457.63,0,414.2,424.2,0,0.255,-0.9984,0,18
Fri Dec 15 2023,SPXW231215C05025000,0.1,0,0,0.1,22,0.2091,0.0016,0,1810,5025.00,SPXW231215P05025000,465.67,0,415.6,421.2,0,0.2334,-0.9984,0,2
Fri Dec 15 2023,SPX231215C05030000,0,0,0,0.1,0,0.2154,0.0017,0,0,5030.00,SPX231215P05030000,0,0,419.3,427.7,0,0.2532,-0.9984,0,0
Fri Dec 15 2023,SPXW231215C05030000,0.1,0,0,0.1,133,0.2113,0.0015,0,0,5030.00,SPXW231215P05030000,0,0,420.6,426.3,0,0.2365,-0.9984,0,0
Fri Dec 15 2023,SPX231215C05040000,0,0,0,0.1,0,0.2199,0.0016,0,0,5040.00,SPX231215P05040000,0,0,429.2,438.3,0,0.2594,-0.9985,0,0
Fri Dec 15 2023,SPXW231215C05040000,0,0,0,0.1,0,0.2156,0.0014,0,0,5040.00,SPXW231215P05040000,0,0,430.4,436.2,0,0.2351,-0.9985,0,0
Fri Dec 15 2023,SPX231215C05050000,0.1,0.025,0,0.1,3,0.2243,0.0015,0,8445,5050.00,SPX231215P05050000,0,0,439.1,447.6,0,0.2745,-0.9986,0,8
Fri Dec 15 2023,SPXW231215C05050000,0.05,-0.05,0,0.1,2,0.22,0.0014,0,975,5050.00,SPXW231215P05050000,439.83,-21.47,440.2,446.2,5,0.2318,-0.9986,0,0
Fri Dec 15 2023,SPX231215C05075000,0.15,0,0,0.1,0,0.2353,0.0013,0,2009,5075.00,SPX231215P05075000,0,0,463.9,473.6,0,0.2624,-0.9988,0,3
Fri Dec 15 2023,SPXW231215C05075000,0.1,0.025,0,0.1,36,0.2308,0.0012,0,681,5075.00,SPXW231215P05075000,0,0,465.3,471.3,0,0.2577,-0.9988,0,0
Fri Dec 15 2023,SPX231215C05100000,0.1,0,0.05,0.1,0,0.2463,0.0011,0,13166,5100.00,SPX231215P05100000,848.4,0,489.1,497.8,0,0.3004,-0.9989,0,153
Fri Dec 15 2023,SPXW231215C05100000,0.1,0.025,0,0.1,1,0.2415,0.001,0,521,5100.00,SPXW231215P05100000,0,0,490.3,496.2,0,0.2552,-0.9989,0,0
Fri Dec 15 2023,SPX231215C05125000,0.1,0,0,0.1,0,0.2571,0.001,0,1983,5125.00,SPX231215P05125000,565.5,0,513.3,523.2,0,0.3154,-0.999,0,12
Fri Dec 15 2023,SPXW231215C05125000,0.05,0,0,0.1,0,0.2522,0.0009,0,193,5125.00,SPXW231215P05125000,0,0,515.3,521.1,0,0.2724,-0.999,0,0
Fri Dec 15 2023,SPX231215C05150000,0.05,0,0,0.1,0,0.2678,0.0009,0,6877,5150.00,SPX231215P05150000,590.4,0,539.1,547.6,0,0.321,-0.9992,0,26
Fri Dec 15 2023,SPXW231215C05150000,0.15,0,0,0.1,0,0.2627,0.0008,0,197,5150.00,SPXW231215P05150000,0,0,540.2,546.2,0,0.289,-0.9992,0,0
Fri Dec 15 2023,SPX231215C05175000,0.05,0,0,0.1,0,0.2785,0.0008,0,1,5175.00,SPX231215P05175000,0,0,564.1,572.6,0,0.336,-0.9992,0,0
Fri Dec 15 2023,SPXW231215C05175000,0.2,0,0,0.1,0,0.2731,0.0007,0,2,5175.00,SPXW231215P05175000,0,0,565.4,571.2,0,0.2824,-0.9992,0,0
Fri Dec 15 2023,SPX231215C05200000,0.05,0.025,0,0.05,1338,0.274,0.0007,0,21187,5200.00,SPX231215P05200000,0,0,589,600.4,0,0.3509,-0.9993,0,10
Fri Dec 15 2023,SPXW231215C05200000,0.05,0,0,0.1,0,0.2834,0.0006,0,920,5200.00,SPXW231215P05200000,0,0,590.2,596.1,0,0.301,-0.9993,0,0
Fri Dec 15 2023,SPX231215C05225000,0,0,0,0.1,0,0.2995,0.0006,0,0,5225.00,SPX231215P05225000,665.3,0,613.6,622.5,0,0,-0.9994,0,15
Fri Dec 15 2023,SPXW231215C05225000,0.05,0,0,0.1,0,0.2937,0.0006,0,67,5225.00,SPXW231215P05225000,0,0,615.1,621,0,0.3184,-0.9994,0,0
Fri Dec 15 2023,SPX231215C05250000,0.1,0,0,0.05,0,0.3099,0.0006,0,3224,5250.00,SPX231215P05250000,0,0,638.9,647.6,0,0.3641,-0.9995,0,15
Fri Dec 15 2023,SPXW231215C05250000,0.05,0.025,0,0.05,60,0.2883,0.0005,0,514,5250.00,SPXW231215P05250000,0,0,640.1,646,0,0.3235,-0.9994,0,3
Fri Dec 15 2023,SPX231215C05275000,0,0,0,0.05,0,0.3202,0.0005,0,0,5275.00,SPX231215P05275000,0,0,663.9,674.9,0,0.3792,-0.9995,0,0
Fri Dec 15 2023,SPXW231215C05275000,0,0,0,0.05,0,0.314,0.0005,0,0,5275.00,SPXW231215P05275000,0,0,665.1,671,0,0.341,-0.9995,0,0
Fri Dec 15 2023,SPX231215C05300000,0.04,0,0,0.05,0,0.3304,0.0005,0,13410,5300.00,SPX231215P05300000,733.03,0,688.9,700.3,0,0,-0.9996,0,15
Fri Dec 15 2023,SPXW231215C05300000,0.05,0,0,0.05,0,0.324,0.0004,0,133,5300.00,SPXW231215P05300000,691.01,-19.89,690.3,695.9,1,0.3578,-0.9995,0,2
Fri Dec 15 2023,SPX231215C05350000,0.05,0,0,0.05,0,0.333,0.0004,0,2766,5350.00,SPX231215P05350000,0,0,738.8,748,0,0.395,-0.9996,0,4
Fri Dec 15 2023,SPXW231215C05350000,0.05,0,0,0.05,0,0.3265,0.0003,0,39,5350.00,SPXW231215P05350000,0,0,740,746,0,0.35,-0.9996,0,0
Fri Dec 15 2023,SPX231215C05400000,0.05,0,0,0.05,0,0.3521,0.0003,0,7460,5400.00,SPX231215P05400000,875.04,0,788.8,797.9,0,0.4263,-0.9997,0,35
Fri Dec 15 2023,SPXW231215C05400000,0.05,0,0,0.05,0,0.3453,0.0003,0,283,5400.00,SPXW231215P05400000,0,0,789.9,795.8,0,0.3895,-0.9997,0,1
Fri Dec 15 2023,SPX231215C05450000,0.05,0,0,0.05,0,0.3709,0.0003,0,890,5450.00,SPX231215P05450000,0,0,838.7,850.1,0,0.4567,-0.9998,0,8
Fri Dec 15 2023,SPXW231215C05450000,0.05,0,0,0.05,0,0.3638,0.0002,0,45,5450.00,SPXW231215P05450000,1209.1,0,839.9,845.9,0,0.3929,-0.9997,0,1
Fri Dec 15 2023,SPX231215C05500000,0.05,0,0,0.05,0,0.3896,0.0002,0,25437,5500.00,SPX231215P05500000,930.7,0,888.6,897.3,0,0.4791,-0.9998,0,148
Fri Dec 15 2023,SPXW231215C05500000,0.07,0,0,0.05,0,0.382,0.0002,0,505,5500.00,SPXW231215P05500000,949.73,0,889.8,895.7,0,0.4324,-0.9998,0,7
Fri Dec 15 2023,SPX231215C05600000,0.05,0,0,0.05,0,0.4261,0.0002,0,12277,5600.00,SPX231215P05600000,1320.62,0,988.6,997,0,0.4753,-0.9999,0,169
Fri Dec 15 2023,SPXW231215C05600000,0.05,0,0,0.05,0,0.4178,0.0001,0,78,5600.00,SPXW231215P05600000,0,0,989.6,995.6,0,0.4744,-0.9998,0,50
Fri Dec 15 2023,SPX231215C05700000,0.05,0,0,0.05,0,0.4617,0.0001,0,6945,5700.00,SPX231215P05700000,1447.85,0,1088.4,1097,0,0.5656,-0.9999,0,14
Fri Dec 15 2023,SPXW231215C05700000,0,0,0,0.05,0,0.4528,0.0001,0,70,5700.00,SPXW231215P05700000,0,0,1089.6,1095.6,0,0.5157,-0.9998,0,55
Fri Dec 15 2023,SPX231215C05800000,0.05,0,0,0.05,0,0.4966,0.0001,0,7856,5800.00,SPX231215P05800000,0,0,1188.2,1197.3,0,0.5975,-0.9999,0,5
Fri Dec 15 2023,SPXW231215C05800000,0,0,0,0.05,0,0.4869,0.0001,0,16,5800.00,SPXW231215P05800000,1275.69,0,1189.5,1195.4,0,0.5561,-0.9999,0,185
Fri Dec 15 2023,SPX231215C05900000,0.05,0,0,0.05,0,0.5306,0.0001,0,2801,5900.00,SPX231215P05900000,0,0,1288.2,1296.7,0,0,-1,0,193
Fri Dec 15 2023,SPXW231215C05900000,0,0,0,0.05,0,0.5203,0.0001,0,143,5900.00,SPXW231215P05900000,0,0,1289.4,1295.3,0,0.5477,-0.9999,0,375
Fri Dec 15 2023,SPX231215C06000000,0.05,0,0,0.05,0,0.5639,0.0001,0,19979,6000.00,SPX231215P06000000,1440.6,0,1388.1,1397.1,0,0.6774,-1,0,1396
Fri Dec 15 2023,SPXW231215C06000000,0.05,0,0,0.05,0,0.5529,0,0,2004,6000.00,SPXW231215P06000000,0,0,1389.5,1395.2,0,0.6156,-0.9999,0,42
Fri Dec 15 2023,SPX231215C06100000,0,0,0,0.05,0,0.5964,0,0,16895,6100.00,SPX231215P06100000,0,0,1488.6,1496.6,0,0.716,-1,0,2
Fri Dec 15 2023,SPXW231215C06100000,0,0,0,0.05,0,0.5848,0,0,0,6100.00,SPXW231215P06100000,0,0,1489.2,1495.1,0,0.6539,-0.9999,0,16
Fri Dec 15 2023,SPX231215C06200000,0,0,0,0.05,0,0.6284,0,0,14298,6200.00,SPX231215P06200000,1636.95,0,1588.1,1596.4,0,0.7539,-1,0,156
Fri Dec 15 2023,SPXW231215C06200000,0,0,0,0.05,0,0.6161,0,0,100,6200.00,SPXW231215P06200000,1653.7,0,1589,1595,0,0.6645,-0.9999,0,24
Fri Dec 15 2023,SPX231215C06300000,0,0,0,0.05,0,0.6596,0,0,11757,6300.00,SPX231215P06300000,1708.96,0,1687.8,1696.2,0,0.7911,-1,0,264
Fri Dec 15 2023,SPXW231215C06300000,0,0,0,0.05,0,0.6468,0,0,0,6300.00,SPXW231215P06300000,1893.97,0,1688.9,1694.9,0,0.7021,-0.9999,0,42
Fri Dec 15 2023,SPX231215C06400000,0,0,0,0.05,0,0.6903,0,0,4310,6400.00,SPX231215P06400000,1822.62,0,1787.7,1796.2,0,0,-1,0,43
Fri Dec 15 2023,SPXW231215C06400000,0.05,0,0,0.05,0,0.6769,0,0,2,6400.00,SPXW231215P06400000,1820.98,0,1788.8,1794.8,0,0.7652,-0.9999,0,24
Fri Dec 15 2023,SPX231215C06500000,0.05,0,0,0.05,0,0.7204,0,0,22870,6500.00,SPX231215P06500000,1925.58,0,1887.6,1896.4,0,0.8758,-1,0,257
Fri Dec 15 2023,SPXW231215C06500000,0,0,0,0.05,0,0.7064,0,0,273,6500.00,SPXW231215P06500000,1965.8,0,1888.9,1894.8,0,0.8011,-0.9999,0,181
Fri Dec 15 2023,SPX231215C06600000,0.05,0,0,0.05,0,0.7499,0,0,20154,6600.00,SPX231215P06600000,1991.81,-16.84,1987.7,1996,2,0.8984,-1,0,195
Fri Dec 15 2023,SPXW231215C06600000,0,0,0,0.05,0,0.7353,0,0,0,6600.00,SPXW231215P06600000,2019.36,0,1988.8,1994.6,0,0.7727,-0.9999,0,197
Fri Dec 15 2023,SPX231215C06700000,0.03,0,0,0.05,0,0.7789,0,0,11244,6700.00,SPX231215P06700000,2121.72,0,2087.8,2095.8,0,0.9329,-1,0,109
Fri Dec 15 2023,SPXW231215C06700000,0,0,0,0.05,0,0.7637,0,0,0,6700.00,SPXW231215P06700000,2290.03,0,2088.5,2094.5,0,0.8096,-0.9999,0,24
Fri Dec 15 2023,SPX231215C06800000,0.03,0,0,0.05,0,0.8074,0,0,8472,6800.00,SPX231215P06800000,2209.1,0,2187.4,2195.6,0,0.9668,-1,0,84
Fri Dec 15 2023,SPXW231215C06800000,0,0,0,0.05,0,0.7916,0,0,0,6800.00,SPXW231215P06800000,2223.7,0,2188.3,2194.4,0,0.881,-0.9999,0,168
Fri Dec 15 2023,SPX231215C06900000,0.03,0,0,0.05,0,0.8354,0,0,620,6900.00,SPX231215P06900000,2294.29,0,2287.3,2296.1,0,1.0568,-1,0,80
Fri Dec 15 2023,SPXW231215C06900000,0,0,0,0.05,0,0.8191,0,0,0,6900.00,SPXW231215P06900000,2498.82,0,2288.2,2294.4,0,0.8811,-1,0,194
Fri Dec 15 2023,SPX231215C07000000,0,0,0,0.05,0,0.8628,0,0,2391,7000.00,SPX231215P07000000,2434.25,0,2387,2396,0,1.0707,-1,0,412
Fri Dec 15 2023,SPXW231215C07000000,0,0,0,0.05,0,0.846,0,0,0,7000.00,SPXW231215P07000000,2470.9,0,2388.1,2394.3,0,0.8585,-1,0,2
Fri Dec 15 2023,SPX231215C07100000,0,0,0,0.05,0,0.8899,0,0,1385,7100.00,SPX231215P07100000,2524.38,0,2487.4,2495.2,0,1.0069,-1,0,319
Fri Dec 15 2023,SPXW231215C07100000,0,0,0,0.05,0,0.8725,0,0,0,7100.00,SPXW231215P07100000,2705.78,0,2488,2494.2,0,0.8973,-1,0,1
Fri Dec 15 2023,SPX231215C07200000,0,0,0,0.05,0,0.9165,0,0,2924,7200.00,SPX231215P07200000,2621.74,0,2586.9,2595.8,0,1.0073,-1,0,342
Fri Dec 15 2023,SPXW231215C07200000,0,0,0,0.05,0,0.8986,0,0,0,7200.00,SPXW231215P07200000,2789,0,2587.9,2594.1,0,0.9835,-1,0,1
Fri Dec 15 2023,SPX231215C07300000,0,0,0,0.05,0,0.9426,0,0,9854,7300.00,SPX231215P07300000,2708.31,0.7601,2686.7,2695.3,4,1.168,-1,0,945
Fri Dec 15 2023,SPXW231215C07300000,0,0,0,0.05,0,0.9242,0,0,1,7300.00,SPXW231215P07300000,2718.63,0,2687.7,2694,0,1.0165,-1,0,2
Mon Dec 18 2023,SPXW231218C01200000,0,0,3399.5,3405.9,0,2.9873,0.9996,0,0,1200.00,SPXW231218P01200000,0,0,0,0.05,0,2.2386,0,0,0
Mon Dec 18 2023,SPXW231218C01400000,0,0,3199.8,3206.1,0,2.6408,0.9996,0,0,1400.00,SPXW231218P01400000,0,0,0,0.05,0,1.9872,0,0,0
Mon Dec 18 2023,SPXW231218C01600000,0,0,3000,3006.5,0,2.3297,0.9996,0,0,1600.00,SPXW231218P01600000,0,0,0,0.05,0,1.7698,0,0,0
Mon Dec 18 2023,SPXW231218C01800000,0,0,2800.3,2806.8,0,2.0683,0.9996,0,0,1800.00,SPXW231218P01800000,0,0,0,0.05,0,1.5783,0,0,0
Mon Dec 18 2023,SPXW231218C02000000,0,0,2600.6,2607,0,1.8465,0.9996,0,0,2000.00,SPXW231218P02000000,0.1,0,0,0.05,0,1.4071,-0.0001,0,2
Mon Dec 18 2023,SPXW231218C02200000,0,0,2400.9,2407,0,1.6136,0.9996,0,0,2200.00,SPXW231218P02200000,0.07,0,0,0.05,0,1.2521,-0.0001,0,7
Mon Dec 18 2023,SPXW231218C02400000,0,0,2201.1,2207.4,0,1.4225,0.9996,0,0,2400.00,SPXW231218P02400000,0.05,0,0,0.05,0,1.1104,-0.0001,0,1
Mon Dec 18 2023,SPXW231218C02600000,0,0,2001.4,2007.6,0,1.2575,0.9995,0,0,2600.00,SPXW231218P02600000,0.05,0,0,0.05,0,0.9797,-0.0001,0,451
Mon Dec 18 2023,SPXW231218C02800000,0,0,1801.7,1807.8,0,1.0949,0.9995,0,0,2800.00,SPXW231218P02800000,0.05,0,0,0.05,0,0.8584,-0.0002,0,16
Mon Dec 18 2023,SPXW231218C03000000,0,0,1602,1608.1,0,0.9436,0.9994,0,0,3000.00,SPXW231218P03000000,0.05,0,0,0.05,0,0.7451,-0.0002,0,59
Mon Dec 18 2023,SPXW231218C03200000,0,0,1402.2,1408.3,0,0.8023,0.9993,0,0,3200.00,SPXW231218P03200000,0.05,-0.025,0,0.05,12,0.6699,-0.0004,0,94
Mon Dec 18 2023,SPXW231218C03300000,0,0,1302.4,1308.4,0,0.7393,0.9992,0,0,3300.00,SPXW231218P03300000,0.07,-0.005,0,0.05,20,0.6167,-0.0004,0,58
Mon Dec 18 2023,SPXW231218C03400000,0,0,1202.5,1208.5,0,0.6605,0.9991,0,0,3400.00,SPXW231218P03400000,0.15,0,0.05,0.1,0,0.5648,-0.0006,0,107
Mon Dec 18 2023,SPXW231218C03500000,0,0,1102.7,1108.7,0,0.6104,0.9989,0,0,3500.00,SPXW231218P03500000,0.1,-0.025,0.1,0.15,131,0.5426,-0.0008,0,317
Mon Dec 18 2023,SPXW231218C03550000,0,0,1052.7,1058.7,0,0.5773,0.9988,0,0,3550.00,SPXW231218P03550000,0.2,0,0.05,0.15,0,0.5166,-0.0009,0,265
Mon Dec 18 2023,SPXW231218C03600000,0,0,1002.9,1008.8,0,0.5596,0.9986,0,0,3600.00,SPXW231218P03600000,0.1,0,0.05,0.15,0,0.4908,-0.001,0,1023
Mon Dec 18 2023,SPXW231218C03650000,0,0,952.9,958.7,0,0.5204,0.9984,0,0,3650.00,SPXW231218P03650000,0.1,-0.075,0.05,0.15,2,0.4654,-0.0012,0,952
Mon Dec 18 2023,SPXW231218C03700000,0,0,903,908.8,0,0.4887,0.9982,0,0,3700.00,SPXW231218P03700000,0.37,0,0.1,0.2,0,0.4486,-0.0014,0,386
Mon Dec 18 2023,SPXW231218C03750000,0,0,853,859.1,0,0.4647,0.998,0,0,3750.00,SPXW231218P03750000,0.2,-0.025,0.1,0.2,222,0.4301,-0.0017,0,5209
Mon Dec 18 2023,SPXW231218C03800000,0,0,803.2,809.1,0,0.4404,0.9977,0,0,3800.00,SPXW231218P03800000,0.2,-0.05,0.1,0.2,4671,0.4046,-0.002,0,365
Mon Dec 18 2023,SPXW231218C03850000,0,0,753.3,759.2,0,0.4214,0.9973,0,0,3850.00,SPXW231218P03850000,0.2,-0.075,0.15,0.25,5,0.3896,-0.0023,0,181
Mon Dec 18 2023,SPXW231218C03900000,0,0,703.4,709.3,0,0.386,0.9969,0,0,3900.00,SPXW231218P03900000,0.35,0,0.15,0.25,0,0.364,-0.0028,0,32
Mon Dec 18 2023,SPXW231218C03950000,0,0,653.5,659.4,0,0.3617,0.9964,0,0,3950.00,SPXW231218P03950000,0.3,-0.075,0.2,0.3,4,0.3461,-0.0033,0,305
Mon Dec 18 2023,SPXW231218C04000000,436.05,0,603.5,609.5,0,0.3372,0.9958,0,1,4000.00,SPXW231218P04000000,0.32,-0.105,0.25,0.35,609,0.3265,-0.0039,0,814
Mon Dec 18 2023,SPXW231218C04025000,0,0,578.5,584.5,0,0.3249,0.9954,0,0,4025.00,SPXW231218P04025000,0.5,0,0.25,0.35,0,0.3135,-0.0042,0,7
Mon Dec 18 2023,SPXW231218C04050000,0,0,553.6,559.6,0,0.3165,0.995,0.0001,0,4050.00,SPXW231218P04050000,0.35,-0.125,0.3,0.4,1,0.3056,-0.0047,0.0001,1561
Mon Dec 18 2023,SPXW231218C04075000,0,0,528.7,534.6,0,0.3038,0.9945,0.0001,0,4075.00,SPXW231218P04075000,0.65,0,0.3,0.4,0,0.2925,-0.0051,0.0001,148
Mon Dec 18 2023,SPXW231218C04100000,0,0,503.7,509.5,0,0.2876,0.994,0.0001,0,4100.00,SPXW231218P04100000,0.39,-0.16,0.35,0.45,3,0.2836,-0.0056,0.0001,106
Mon Dec 18 2023,SPXW231218C04125000,0,0,478.9,484.7,0,0.2784,0.9934,0.0001,0,4125.00,SPXW231218P04125000,0.4,-0.2,0.35,0.45,2,0.2704,-0.0062,0.0001,87
Mon Dec 18 2023,SPXW231218C04150000,0,0,453.8,459.8,0,0.2656,0.9928,0.0001,0,4150.00,SPXW231218P04150000,0.45,-0.2,0.4,0.5,5,0.2608,-0.0069,0.0001,249
Mon Dec 18 2023,SPXW231218C04175000,265.4,0,429,434.8,0,0.2528,0.992,0.0001,4,4175.00,SPXW231218P04175000,0.5,-0.225,0.4,0.5,22,0.2491,-0.0077,0.0001,100
Mon Dec 18 2023,SPXW231218C04200000,392.59,0,403.9,409.9,0,0.2371,0.9911,0.0001,9,4200.00,SPXW231218P04200000,0.55,-0.25,0.45,0.55,362,0.2372,-0.0086,0.0001,145
Mon Dec 18 2023,SPXW231218C04210000,0,0,394.1,399.9,0,0.2363,0.9907,0.0001,0,4210.00,SPXW231218P04210000,0.8,0,0.45,0.6,0,0.2332,-0.009,0.0001,98
Mon Dec 18 2023,SPXW231218C04220000,354.67,0,384,390,0,0.23,0.9902,0.0001,30,4220.00,SPXW231218P04220000,3,0,0.5,0.6,0,0.2278,-0.0094,0.0001,36
Mon Dec 18 2023,SPXW231218C04225000,349.72,0,379.1,385,0,0.2294,0.99,0.0001,31,4225.00,SPXW231218P04225000,0.57,-0.305,0.5,0.6,57,0.2251,-0.0096,0.0001,111
Mon Dec 18 2023,SPXW231218C04230000,298.37,0,374,380,0,0.2263,0.9898,0.0001,1,4230.00,SPXW231218P04230000,0.55,-0.35,0.5,0.6,169,0.2237,-0.0099,0.0001,13
Mon Dec 18 2023,SPXW231218C04240000,336.7,0,364.1,370,0,0.2224,0.9893,0.0002,6,4240.00,SPXW231218P04240000,0.7,-0.25,0.55,0.65,60,0.2196,-0.0104,0.0002,16
Mon Dec 18 2023,SPXW231218C04250000,326.8,0,354.1,360.1,0,0.2162,0.9887,0.0002,5,4250.00,SPXW231218P04250000,0.75,-0.25,0.55,0.65,180,0.2153,-0.0109,0.0002,122
Mon Dec 18 2023,SPXW231218C04260000,351.86,22.71,344.1,350.1,2,0.2101,0.9881,0.0002,1,4260.00,SPXW231218P04260000,0.65,-0.4,0.6,0.7,114,0.2109,-0.0115,0.0002,109
Mon Dec 18 2023,SPXW231218C04270000,296.6,0,334.2,340.1,0,0.2082,0.9875,0.0002,1,4270.00,SPXW231218P04270000,0.7,-0.4,0.6,0.7,160,0.2065,-0.0121,0.0002,41
Mon Dec 18 2023,SPXW231218C04275000,0,0,329.2,335.2,0,0.2051,0.9872,0.0002,0,4275.00,SPXW231218P04275000,0.76,-0.39,0.6,0.7,1,0.2037,-0.0125,0.0002,96
Mon Dec 18 2023,SPXW231218C04280000,0,0,324.2,330.2,0,0.202,0.9868,0.0002,0,4280.00,SPXW231218P04280000,1.55,0,0.6,0.75,0,0.202,-0.0128,0.0002,172
Mon Dec 18 2023,SPXW231218C04290000,283.96,0,314.3,320.2,0,0.1996,0.986,0.0002,6,4290.00,SPXW231218P04290000,1.23,0,0.65,0.75,0,0.1974,-0.0136,0.0002,27
Mon Dec 18 2023,SPXW231218C04300000,309.88,20.43,304.3,310.3,3,0.1934,0.9852,0.0002,1,4300.00,SPXW231218P04300000,0.77,-0.555,0.7,0.8,16,0.1928,-0.0144,0.0002,330
Mon Dec 18 2023,SPXW231218C04310000,286.65,7.1,294.4,300.3,2,0.1907,0.9843,0.0003,16,4310.00,SPXW231218P04310000,0.81,-0.59,0.7,0.85,12,0.1889,-0.0154,0.0003,23
Mon Dec 18 2023,SPXW231218C04320000,289.91,20.26,284.5,290.4,1,0.1861,0.9832,0.0003,2,4320.00,SPXW231218P04320000,1.82,0,0.75,0.85,0,0.1841,-0.0164,0.0003,29
Mon Dec 18 2023,SPXW231218C04325000,285.03,20.28,279.5,285.4,1,0.183,0.9827,0.0003,1,4325.00,SPXW231218P04325000,0.85,-0.7,0.8,0.9,1,0.1821,-0.0169,0.0003,557
Mon Dec 18 2023,SPXW231218C04330000,226.95,0,274.6,280.4,0,0.1799,0.9821,0.0003,5,4330.00,SPXW231218P04330000,1.17,-0.43,0.8,0.9,1,0.18,-0.0175,0.0003,29
Mon Dec 18 2023,SPXW231218C04335000,276.52,21.67,269.5,275.4,2,0.1783,0.9815,0.0003,0,4335.00,SPXW231218P04335000,0,0,0.85,0.95,0,0.1779,-0.0181,0.0003,0
Mon Dec 18 2023,SPXW231218C04340000,0,0,264.5,270.3,0,0.1752,0.9809,0.0003,0,4340.00,SPXW231218P04340000,2.15,0,0.85,0.95,0,0.1758,-0.0188,0.0003,50
Mon Dec 18 2023,SPXW231218C04345000,0,0,259.7,265.5,0,0.1735,0.9802,0.0004,0,4345.00,SPXW231218P04345000,0,0,0.9,1,0,0.1736,-0.0195,0.0004,0
Mon Dec 18 2023,SPXW231218C04350000,259.65,19.6,254.6,260.5,2,0.1718,0.9794,0.0004,77,4350.00,SPXW231218P04350000,1,-0.85,0.9,1,101,0.1714,-0.0202,0.0004,394
Mon Dec 18 2023,SPXW231218C04355000,255.93,20.78,249.7,255.4,2,0.1687,0.9786,0.0004,3,4355.00,SPXW231218P04355000,1.05,-0.9,0.95,1.05,226,0.1692,-0.021,0.0004,93
Mon Dec 18 2023,SPXW231218C04360000,227.59,0,244.8,250.4,0,0.1669,0.9778,0.0004,3,4360.00,SPXW231218P04360000,1.09,-0.935,0.95,1.1,5,0.1675,-0.0218,0.0004,257
Mon Dec 18 2023,SPXW231218C04365000,0,0,239.7,245.7,0,0.165,0.9769,0.0004,0,4365.00,SPXW231218P04365000,1.15,-0.95,1,1.1,3,0.1646,-0.0227,0.0004,5
Mon Dec 18 2023,SPXW231218C04370000,188.27,0,234.9,240.7,0,0.1619,0.976,0.0004,6,4370.00,SPXW231218P04370000,2.31,0,1.05,1.15,0,0.1628,-0.0237,0.0004,219
Mon Dec 18 2023,SPXW231218C04375000,203.8,0,229.9,235.7,0,0.1611,0.9749,0.0005,3,4375.00,SPXW231218P04375000,1.16,-1.14,1.05,1.2,3,0.161,-0.0247,0.0005,144
